1-qid,two_realRank,State,SVM,CordAscent,LambdaMART,LambdaRank,LinearReg,ListNet,MART,RandomFor,RankBoost,RankNet,ndcg_term_SVM,ndcg_term_CordAscent,ndcg_term_LambdaMART,ndcg_term_LambdaRank,ndcg_term_LinearReg,ndcg_term_ListNet,ndcg_term_MART,ndcg_term_RandomFor,ndcg_term_RankBoost,ndcg_term_RankNet
2012,50,Illinois,50,49,29,1,47,7,40,50,46,5,0.003525829,0.003597784,0.006079015,0.176291434,0.003750882,0.025184491,0.004407286,0.003525829,0.003832422,0.035258287
2013,1,Nebraska,6,34,2,1,14,44,1,1,13,34,0.166666667,0.029411765,0.5,1,0.071428571,0.022727273,1,1,0.076923077,0.029411765
2013,2,Alaska,1,2,1,1,1,3,1,3,1,50,0.630929754,0.315464877,0.630929754,0.630929754,0.630929754,0.210309918,0.630929754,0.210309918,0.630929754,0.012618595
2013,3,South Dakota,2,29,2,1,7,43,1,2,4,38,0.25,0.017241379,0.25,0.5,0.071428571,0.011627907,0.5,0.25,0.125,0.013157895
2013,4,Oklahoma,9,25,17,1,24,32,1,4,9,32,0.047852951,0.017227062,0.025333915,0.430676558,0.017944857,0.013458642,0.430676558,0.10766914,0.047852951,0.013458642
2013,5,Wyoming,3,7,2,1,9,11,1,6,2,28,0.128950936,0.055264687,0.193426404,0.386852807,0.042983645,0.035168437,0.386852807,0.064475468,0.193426404,0.013816172
2013,6,North Dakota,4,6,17,1,12,35,1,7,2,11,0.089051797,0.059367865,0.020953364,0.356207187,0.029683932,0.010177348,0.356207187,0.050886741,0.178103594,0.032382472
2013,7,Florida ,5,4,7,1,8,4,13,11,5,3,0.066666667,0.083333333,0.047619048,0.333333333,0.041666667,0.083333333,0.025641026,0.03030303,0.066666667,0.111111111
2013,8,Tennessee,7,17,2,1,16,18,1,5,7,16,0.045066411,0.018556757,0.157732438,0.315464877,0.019716555,0.017525826,0.315464877,0.063092975,0.045066411,0.019716555
2013,9,New Hampshire,12,46,7,1,18,50,16,15,37,47,0.025085833,0.00654413,0.043004285,0.301029996,0.016723889,0.0060206,0.018814375,0.020068666,0.008135946,0.006404894
2013,10,Utah,8,21,17,1,22,36,1,10,6,29,0.036133103,0.013764992,0.017003813,0.289064826,0.01313931,0.008029579,0.289064826,0.028906483,0.048177471,0.009967753
2013,11,Nevada,16,36,7,1,17,49,13,12,23,46,0.017433934,0.007748415,0.039848992,0.278942946,0.016408409,0.005692713,0.02145715,0.023245245,0.012127954,0.006063977
2013,12,Indiana,14,26,7,1,28,26,19,9,18,15,0.019302725,0.010393775,0.038605451,0.270238154,0.009651363,0.010393775,0.014223061,0.030026462,0.015013231,0.018015877
2013,13,Montana,10,31,2,1,15,39,1,8,11,42,0.026264954,0.008472566,0.131324768,0.262649535,0.017509969,0.006734603,0.262649535,0.032831192,0.02387723,0.00625356
2013,14,Alabama,11,27,7,1,3,16,21,17,20,44,0.023268911,0.009479927,0.036565432,0.255958025,0.085319342,0.015997377,0.012188477,0.015056354,0.012797901,0.005817228
2013,15,Virginia,17,18,27,1,21,21,24,18,26,10,0.014705882,0.013888889,0.009259259,0.25,0.011904762,0.011904762,0.010416667,0.013888889,0.009615385,0.025
2013,16,Texas,15,1,7,1,4,1,16,21,16,13,0.016310036,0.244650542,0.034950077,0.244650542,0.061162636,0.244650542,0.015290659,0.011650026,0.015290659,0.018819272
2013,17,Missouri,19,22,7,1,20,29,1,14,12,25,0.012621709,0.010900567,0.034258924,0.239812467,0.011990623,0.008269395,0.239812467,0.017129462,0.019984372,0.009592499
2013,18,Idaho,13,35,24,1,29,41,1,13,13,40,0.018108378,0.006725969,0.009808705,0.235408913,0.008117549,0.005741681,0.235408913,0.018108378,0.018108378,0.005885223
2013,19,Colorado,18,19,7,1,25,38,13,16,18,33,0.012854345,0.012177801,0.03305403,0.231378213,0.009255129,0.0060889,0.017798324,0.014461138,0.012854345,0.007011461
2013,20,Ohio,23,5,27,1,23,6,21,22,7,5,0.009898706,0.04553405,0.008432231,0.227670249,0.009898706,0.037945041,0.01084144,0.010348648,0.032524321,0.04553405
2013,21,Iowa,20,24,17,1,32,27,21,19,13,23,0.011212191,0.009343493,0.013190813,0.224243824,0.00700762,0.008305327,0.010678277,0.011802307,0.017249525,0.009749731
2013,22,Kansas,21,39,24,1,36,47,24,25,35,30,0.010526892,0.005668326,0.00921103,0.221064729,0.006140687,0.004703505,0.00921103,0.008842589,0.006316135,0.007368824
2013,23,South Carolina,22,23,22,1,10,25,19,23,17,41,0.009913831,0.009482795,0.009913831,0.218104292,0.021810429,0.008724172,0.011479173,0.009482795,0.012829664,0.005319617
2013,24,Georgia,25,16,7,1,11,14,16,24,26,19,0.008613531,0.013458642,0.030762611,0.215338279,0.019576207,0.015381306,0.013458642,0.008972428,0.008282242,0.011333594
2013,25,North Carolina,27,8,22,1,13,12,24,26,32,18,0.007879483,0.026593257,0.009670275,0.212746054,0.016365081,0.017728838,0.008864419,0.008182541,0.006648314,0.011819225
2013,26,Wisconsin,29,20,27,1,47,24,38,36,40,8,0.007252066,0.010515496,0.007789256,0.210309918,0.004474679,0.008762913,0.005534472,0.005841942,0.005257748,0.02628874
2013,27,Washington,30,11,27,1,35,22,24,32,34,14,0.00693382,0.018910418,0.007704244,0.208014598,0.005943274,0.009455209,0.008667275,0.006500456,0.006118076,0.014858186
2013,28,Arizona,24,15,27,1,42,33,24,30,32,21,0.008576951,0.013723122,0.007623957,0.205846832,0.004901115,0.006237783,0.008576951,0.006861561,0.006432714,0.00980223
2013,29,Oregon,26,13,27,1,43,30,31,27,21,24,0.007838271,0.015676542,0.007547965,0.203795047,0.00473942,0.006793168,0.006574034,0.007547965,0.009704526,0.00849146
2013,30,Louisiana,31,41,7,1,19,17,31,29,28,37,0.006511261,0.004923148,0.028835584,0.201849087,0.010623636,0.011873476,0.006511261,0.006960313,0.007208896,0.005455381
2013,31,Minnesota,28,12,27,1,48,15,31,33,30,9,0.007142857,0.016666667,0.007407407,0.2,0.004166667,0.013333333,0.006451613,0.006060606,0.006666667,0.022222222
2013,32,Michigan,32,9,27,1,27,9,24,35,25,12,0.006194996,0.022026651,0.007342217,0.198239863,0.007342217,0.022026651,0.008259994,0.005663996,0.007929595,0.016519989
2013,33,Maryland,34,37,27,1,38,37,42,41,42,17,0.005781224,0.005312477,0.00728006,0.196561632,0.005172675,0.005312477,0.004680039,0.004794186,0.004680039,0.011562449
2013,34,Arkansas,33,30,27,1,39,20,31,28,22,27,0.005907849,0.006498634,0.007220705,0.194959022,0.004998949,0.009747951,0.006289001,0.006962822,0.008861774,0.007220705
2013,35,Pennsylvania,35,14,27,1,33,10,24,34,41,6,0.005526469,0.013816172,0.007163941,0.193426404,0.005861406,0.01934264,0.008059433,0.005689012,0.004717717,0.032237734
2013,36,Mississippi,38,32,27,1,44,23,31,31,23,39,0.005051545,0.00599871,0.007109582,0.19195872,0.004362698,0.008346031,0.006192217,0.006192217,0.008346031,0.004922018
2013,37,Vermont,40,45,27,1,30,34,39,38,39,31,0.004763785,0.004234476,0.00705746,0.190551412,0.006351714,0.005604453,0.004885934,0.005014511,0.004885934,0.00614682
2013,38,Rhode Island,36,43,27,1,41,46,42,45,43,36,0.005255566,0.004400008,0.007007421,0.18920036,0.004614643,0.004113051,0.00450477,0.004204452,0.004400008,0.005255566
2013,39,New Mexico,42,28,17,1,26,13,1,20,9,48,0.004473853,0.006710779,0.011053049,0.187901825,0.007226993,0.014453987,0.187901825,0.009395091,0.020877981,0.003914621
2013,40,Maine,37,47,24,1,34,48,39,39,38,43,0.00504466,0.003971328,0.007777184,0.186652411,0.005489777,0.003888592,0.004785959,0.004785959,0.004911906,0.004340754
2013,41,Delaware,41,40,27,1,2,42,31,37,28,45,0.004523147,0.004636226,0.006868482,0.185449023,0.092724512,0.004415453,0.005982227,0.005012136,0.006623179,0.004121089
2013,42,West Virginia,39,38,27,1,37,28,31,40,31,35,0.004725355,0.004849706,0.006825512,0.184288833,0.004980779,0.006581744,0.005944801,0.004607221,0.005944801,0.005265395
2013,43,California,43,3,27,1,50,2,42,44,44,1,0.00425975,0.061056417,0.006784046,0.183169251,0.003663385,0.091584625,0.004361173,0.004162938,0.004162938,0.183169251
2013,44,New York,45,10,27,1,40,5,42,46,45,2,0.004046398,0.01820879,0.006743996,0.1820879,0.004552198,0.03641758,0.004335426,0.003958433,0.004046398,0.09104395
2013,45,Hawaii,44,33,27,1,5,45,39,43,35,49,0.004114604,0.005486139,0.006705281,0.181042597,0.036208519,0.004023169,0.004642118,0.004210293,0.005172646,0.003694747
2013,46,Connecticut,48,44,27,1,31,40,42,47,46,22,0.003750653,0.004091621,0.006667827,0.180031327,0.005807462,0.004500783,0.00428646,0.003830454,0.003913724,0.008183242
2013,47,Kentucky,46,42,27,1,46,31,42,42,49,26,0.00389244,0.004263148,0.006631564,0.179052232,0.00389244,0.005775878,0.004263148,0.004263148,0.003654127,0.006886624
2013,48,Massachusetts,47,49,27,1,49,19,42,49,46,7,0.003789438,0.003634767,0.006596429,0.178103594,0.003634767,0.009373873,0.004240562,0.003634767,0.003871817,0.025443371
2013,49,New Jersey,50,50,27,1,6,8,42,48,50,20,0.003543676,0.003543676,0.006562364,0.17718382,0.029530637,0.022147978,0.004218662,0.00369133,0.003543676,0.008859191
2013,50,Illinois,49,48,27,1,45,7,42,50,46,4,0.003597784,0.003672738,0.006529312,0.176291434,0.003917587,0.025184491,0.004197415,0.003525829,0.003832422,0.044072859
2014,1,Nebraska,4,34,2,1,12,43,1,1,9,33,0.25,0.029411765,0.5,1,0.083333333,0.023255814,1,1,0.111111111,0.03030303
2014,2,Alaska,1,2,1,1,1,1,1,3,1,42,0.630929754,0.315464877,0.630929754,0.630929754,0.630929754,0.630929754,0.630929754,0.210309918,0.630929754,0.015022137
2014,3,South Dakota,3,28,2,1,7,44,1,2,5,40,0.166666667,0.017857143,0.25,0.5,0.071428571,0.011363636,0.5,0.25,0.1,0.0125
2014,4,Oklahoma,8,20,18,1,18,31,1,5,8,31,0.05383457,0.021533828,0.023926475,0.430676558,0.023926475,0.013892792,0.430676558,0.086135312,0.05383457,0.013892792
2014,5,Wyoming,2,10,2,1,9,16,1,4,2,22,0.193426404,0.038685281,0.193426404,0.386852807,0.042983645,0.0241783,0.386852807,0.096713202,0.193426404,0.017584219
2014,6,North Dakota,6,7,18,1,28,15,1,7,2,9,0.059367865,0.050886741,0.019789288,0.356207187,0.012721685,0.023747146,0.356207187,0.050886741,0.178103594,0.039578576
2014,7,Florida ,5,4,9,1,6,4,13,10,7,3,0.066666667,0.083333333,0.037037037,0.333333333,0.055555556,0.083333333,0.025641026,0.033333333,0.047619048,0.111111111
2014,8,Tennessee,9,19,2,1,16,18,1,6,12,19,0.035051653,0.016603415,0.157732438,0.315464877,0.019716555,0.017525826,0.315464877,0.052577479,0.02628874,0.016603415
2014,9,Utah,7,15,18,1,15,32,1,9,4,29,0.043004285,0.020068666,0.016723889,0.301029996,0.020068666,0.009407187,0.301029996,0.033447777,0.075257499,0.010380345
2014,10,New Hampshire,12,45,9,1,19,50,16,14,39,48,0.024088736,0.006423663,0.032118314,0.289064826,0.015213938,0.005781297,0.018066552,0.020647488,0.007411919,0.006022184
2014,11,Nevada,17,36,9,1,17,49,13,11,26,47,0.016408409,0.007748415,0.030993661,0.278942946,0.016408409,0.005692713,0.02145715,0.02535845,0.010728575,0.005934956
2014,12,Montana,13,32,2,1,13,36,1,8,5,45,0.02078755,0.008444942,0.135119077,0.270238154,0.02078755,0.007506615,0.270238154,0.033779769,0.054047631,0.006005292
2014,13,Indiana,14,22,2,1,35,26,25,17,22,14,0.018760681,0.011938615,0.131324768,0.262649535,0.007504272,0.010101905,0.010505981,0.015449973,0.011938615,0.018760681
2014,14,Texas,11,1,9,1,3,2,16,21,13,12,0.023268911,0.255958025,0.028439781,0.255958025,0.085319342,0.127979012,0.015997377,0.012188477,0.019689079,0.021329835
2014,15,Idaho,10,33,2,1,27,42,1,12,11,37,0.025,0.007575758,0.125,0.25,0.009259259,0.005952381,0.25,0.020833333,0.022727273,0.006756757
2014,16,Virginia,16,16,27,1,21,22,13,15,19,10,0.015290659,0.015290659,0.009061131,0.244650542,0.011650026,0.011120479,0.018819272,0.016310036,0.012876344,0.024465054
2014,17,Missouri,18,25,9,1,20,29,1,13,14,27,0.013322915,0.009592499,0.02664583,0.239812467,0.011990623,0.008269395,0.239812467,0.018447113,0.017129462,0.008881943
2014,18,Alabama,19,26,9,1,2,17,22,16,25,46,0.012389943,0.009054189,0.026156546,0.235408913,0.117704457,0.013847583,0.010700405,0.014713057,0.009416357,0.005117585
2014,19,Colorado,15,14,9,1,23,40,16,18,24,30,0.015425214,0.016527015,0.02570869,0.231378213,0.010059922,0.005784455,0.014461138,0.012854345,0.009640759,0.007712607
2014,20,Ohio,26,5,27,1,24,5,22,22,10,5,0.008756548,0.04553405,0.008432231,0.227670249,0.00948626,0.04553405,0.010348648,0.010348648,0.022767025,0.04553405
2014,21,Kansas,20,40,24,1,33,48,25,24,37,34,0.011212191,0.005606096,0.009343493,0.224243824,0.006795267,0.004671746,0.008969753,0.009343493,0.006060644,0.006595407
2014,22,North Carolina,22,8,21,1,11,13,25,27,30,20,0.010048397,0.027633091,0.010526892,0.221064729,0.020096794,0.017004979,0.008842589,0.008187583,0.007368824,0.011053236
2014,23,Georgia,24,12,9,1,14,12,16,23,28,18,0.009087679,0.018175358,0.02423381,0.218104292,0.015578878,0.018175358,0.013631518,0.009482795,0.007789439,0.012116905
2014,24,South Carolina,21,21,21,1,10,28,20,20,15,41,0.010254204,0.010254204,0.010254204,0.215338279,0.021533828,0.007690653,0.010766914,0.010766914,0.014355885,0.005252153
2014,25,Iowa,23,30,21,1,32,35,1,19,21,28,0.009249828,0.007091535,0.010130764,0.212746054,0.006648314,0.006078459,0.212746054,0.011197161,0.010130764,0.007598073
2014,26,Arizona,25,17,27,1,40,34,25,25,30,23,0.008412397,0.012371172,0.007789256,0.210309918,0.005257748,0.006185586,0.008412397,0.008412397,0.007010331,0.009143909
2014,27,Washington,28,9,27,1,37,23,25,33,27,13,0.007429093,0.023112733,0.007704244,0.208014598,0.005622016,0.009044113,0.008320584,0.006303473,0.007704244,0.016001123
2014,28,Minnesota,27,11,27,1,45,11,32,29,19,11,0.007623957,0.018713348,0.007623957,0.205846832,0.004574374,0.018713348,0.006432714,0.007098167,0.010834044,0.018713348
2014,29,Arkansas,31,29,27,1,38,20,22,28,18,26,0.006574034,0.007027415,0.007547965,0.203795047,0.005363028,0.010189752,0.009263411,0.007278395,0.011321947,0.007838271
2014,30,Louisiana,32,38,9,1,22,21,32,30,29,39,0.006307784,0.005311818,0.022427676,0.201849087,0.009174958,0.009611861,0.006307784,0.006728303,0.006960313,0.005175618
2014,31,Wisconsin,30,18,27,1,48,19,25,35,36,8,0.006666667,0.011111111,0.007407407,0.2,0.004166667,0.010526316,0.008,0.005714286,0.005555556,0.025
2014,32,Oregon,29,13,27,1,43,27,32,31,15,24,0.006835857,0.01524922,0.007342217,0.198239863,0.004610229,0.007342217,0.006194996,0.006394834,0.013215991,0.008259994
2014,33,Michigan,33,23,27,1,25,9,25,34,32,15,0.005956413,0.008546158,0.00728006,0.196561632,0.007862465,0.021840181,0.007862465,0.005781224,0.006142551,0.013104109
2014,34,Maryland,35,41,27,1,39,37,41,40,42,16,0.005570258,0.004755098,0.007220705,0.194959022,0.004998949,0.005269163,0.004755098,0.004873976,0.004641881,0.012184939
2014,35,Pennsylvania,36,27,27,1,31,10,41,36,41,6,0.005372956,0.007163941,0.007163941,0.193426404,0.006239561,0.01934264,0.004717717,0.005372956,0.004717717,0.032237734
2014,36,Mississippi,38,31,27,1,41,25,32,32,23,38,0.005051545,0.006192217,0.007109582,0.19195872,0.00468192,0.007678349,0.00599871,0.00599871,0.008346031,0.005051545
2014,37,Vermont,40,43,27,1,26,38,37,38,33,32,0.004763785,0.004431428,0.00705746,0.190551412,0.0073289,0.005014511,0.005150038,0.005014511,0.005774285,0.005954732
2014,38,Maine,34,46,27,1,34,46,37,37,40,43,0.005564716,0.004113051,0.007007421,0.18920036,0.005564716,0.004113051,0.005113523,0.005113523,0.004730009,0.004400008
2014,39,Rhode Island,37,42,27,1,42,47,41,43,43,35,0.005078428,0.004473853,0.006959327,0.187901825,0.004473853,0.003997911,0.004582971,0.00436981,0.00436981,0.005368624
2014,40,New Mexico,43,24,24,1,29,14,20,26,15,49,0.004340754,0.007777184,0.007777184,0.186652411,0.00643629,0.013332315,0.009332621,0.007178939,0.012443494,0.003809233
2014,41,New York,41,6,27,1,49,6,41,42,45,2,0.004523147,0.030908171,0.006868482,0.185449023,0.003784674,0.030908171,0.004523147,0.004415453,0.004121089,0.092724512
2014,42,West Virginia,39,37,24,1,36,30,32,39,37,36,0.004725355,0.004980779,0.007678701,0.184288833,0.005119134,0.006142961,0.005759026,0.004725355,0.004980779,0.005119134
2014,43,California,42,3,27,1,50,3,41,45,44,1,0.004361173,0.061056417,0.006784046,0.183169251,0.003663385,0.061056417,0.004467543,0.004070428,0.004162938,0.183169251
2014,44,Delaware,44,39,27,1,5,41,37,46,34,44,0.004138361,0.004668921,0.006743996,0.1820879,0.03641758,0.004441168,0.004921295,0.003958433,0.005355526,0.004138361
2014,45,Hawaii,45,35,27,1,4,45,37,41,34,50,0.004023169,0.005172646,0.006705281,0.181042597,0.045260649,0.004023169,0.004893043,0.004415673,0.005324782,0.003620852
2014,46,New Jersey,50,50,27,1,8,8,41,47,46,17,0.003600627,0.003600627,0.006667827,0.180031327,0.022503916,0.022503916,0.004391008,0.003830454,0.003913724,0.010590078
2014,47,Massachusetts,47,49,27,1,47,24,41,49,47,7,0.003809622,0.003654127,0.006631564,0.179052232,0.003809622,0.00746051,0.004367128,0.003654127,0.003809622,0.02557889
2014,48,Connecticut,48,48,27,1,30,39,41,48,50,21,0.003710492,0.003710492,0.006596429,0.178103594,0.005936786,0.004566759,0.00434399,0.003710492,0.003562072,0.008481124
2014,49,Illinois,49,47,27,1,44,7,41,50,47,4,0.003615996,0.003769869,0.006562364,0.17718382,0.004026905,0.025311974,0.004321557,0.003543676,0.003769869,0.044295955
2014,50,Kentucky,46,44,27,1,46,33,41,44,49,25,0.003832422,0.004006624,0.006529312,0.176291434,0.003832422,0.005342165,0.004299791,0.004006624,0.003597784,0.007051657
2015,1,Nebraska,3,36,2,1,12,41,1,1,10,36,0.333333333,0.027777778,0.5,1,0.083333333,0.024390244,1,1,0.1,0.027777778
2015,2,Oklahoma,6,16,15,1,14,33,1,3,9,34,0.105154959,0.03943311,0.042061984,0.630929754,0.045066411,0.019119083,0.630929754,0.210309918,0.070103306,0.018556757
2015,3,South Dakota,1,31,2,1,5,43,1,2,6,42,0.5,0.016129032,0.25,0.5,0.1,0.011627907,0.5,0.25,0.083333333,0.011904762
2015,4,Tennessee,4,14,2,1,11,20,1,4,5,21,0.10766914,0.030762611,0.215338279,0.430676558,0.039152414,0.021533828,0.430676558,0.10766914,0.086135312,0.020508408
2015,5,Florida ,2,4,6,1,3,4,9,8,1,4,0.193426404,0.096713202,0.064475468,0.386852807,0.128950936,0.096713202,0.042983645,0.048356601,0.386852807,0.096713202
2015,6,North Dakota,12,8,15,1,29,14,1,5,2,16,0.029683932,0.044525898,0.023747146,0.356207187,0.012283006,0.025443371,0.356207187,0.071241437,0.178103594,0.022262949
2015,7,Wyoming,7,9,2,1,9,9,1,6,3,40,0.047619048,0.037037037,0.166666667,0.333333333,0.037037037,0.037037037,0.333333333,0.055555556,0.111111111,0.008333333
2015,8,Utah,5,17,15,1,16,31,9,9,3,30,0.063092975,0.018556757,0.021030992,0.315464877,0.019716555,0.010176286,0.035051653,0.035051653,0.105154959,0.010515496
2015,9,Idaho,8,33,15,1,18,36,1,7,13,37,0.037628749,0.009122121,0.020068666,0.301029996,0.016723889,0.008361944,0.301029996,0.043004285,0.023156154,0.008135946
2015,10,Montana,13,29,15,1,15,35,19,10,6,44,0.022235756,0.009967753,0.019270988,0.289064826,0.019270988,0.008258995,0.015213938,0.028906483,0.048177471,0.006569655
2015,11,Alaska,9,3,1,1,1,1,1,13,8,50,0.030993661,0.092980982,0.278942946,0.278942946,0.278942946,0.278942946,0.278942946,0.02145715,0.034867868,0.005578859
2015,12,New Hampshire,10,47,6,1,21,50,15,18,48,48,0.027023815,0.005749748,0.045039692,0.270238154,0.012868484,0.005404763,0.018015877,0.015013231,0.005629962,0.005629962
2015,13,Virginia,11,19,24,1,19,22,9,15,29,12,0.02387723,0.01382366,0.010943731,0.262649535,0.01382366,0.011938615,0.029183282,0.017509969,0.009056881,0.021887461
2015,14,Missouri,14,21,6,1,17,29,9,11,11,25,0.018282716,0.012188477,0.042659671,0.255958025,0.015056354,0.008826139,0.028439781,0.023268911,0.023268911,0.010238321
2015,15,North Carolina,16,6,20,1,6,13,24,22,21,22,0.015625,0.041666667,0.0125,0.25,0.041666667,0.019230769,0.010416667,0.011363636,0.011904762,0.011363636
2015,16,Nevada,19,37,6,1,20,49,15,12,28,47,0.012876344,0.006612177,0.04077509,0.244650542,0.012232527,0.004992868,0.016310036,0.020387545,0.008737519,0.005205331
2015,17,Indiana,15,22,24,1,38,26,9,23,27,14,0.015987498,0.010900567,0.009992186,0.239812467,0.006310854,0.009223556,0.02664583,0.010426629,0.008881943,0.017129462
2015,18,Alabama,18,30,6,1,7,17,19,14,12,43,0.013078273,0.007846964,0.039234819,0.235408913,0.033629845,0.013847583,0.012389943,0.016814922,0.019617409,0.005474626
2015,19,Texas,17,2,6,1,2,3,9,16,14,19,0.013610483,0.115689107,0.038563036,0.231378213,0.115689107,0.077126071,0.02570869,0.014461138,0.016527015,0.012177801
2015,20,Georgia,20,10,6,1,13,15,30,19,29,18,0.011383512,0.022767025,0.037945041,0.227670249,0.017513096,0.015178017,0.007589008,0.011982645,0.007850698,0.012648347
2015,21,South Carolina,23,26,20,1,10,25,30,20,20,41,0.009749731,0.008624762,0.011212191,0.224243824,0.022424382,0.008969753,0.007474794,0.011212191,0.011212191,0.005469362
2015,22,Kansas,21,45,24,1,32,46,24,28,31,35,0.010526892,0.00491255,0.00921103,0.221064729,0.006908273,0.004805755,0.00921103,0.007895169,0.00713112,0.006316135
2015,23,Colorado,22,25,6,1,25,37,15,21,26,24,0.009913831,0.008724172,0.036350715,0.218104292,0.008724172,0.005894711,0.014540286,0.010385919,0.008388627,0.009087679
2015,24,Oregon,30,24,24,1,36,28,19,24,17,32,0.007177943,0.008972428,0.008972428,0.215338279,0.005981619,0.007690653,0.011333594,0.008972428,0.012666958,0.006729321
2015,25,Wisconsin,24,28,24,1,42,23,24,32,23,17,0.008864419,0.007598073,0.008864419,0.212746054,0.005065382,0.009249828,0.008864419,0.006648314,0.009249828,0.012514474
2015,26,Ohio,28,7,24,1,23,6,19,17,16,9,0.007511068,0.030044274,0.008762913,0.210309918,0.009143909,0.035051653,0.011068943,0.012371172,0.01314437,0.023367769
2015,27,Arkansas,33,23,24,1,30,18,19,25,17,27,0.006303473,0.009044113,0.008667275,0.208014598,0.00693382,0.011556367,0.010948137,0.008320584,0.012236153,0.007704244
2015,28,Minnesota,29,11,24,1,44,12,30,26,15,10,0.007098167,0.018713348,0.008576951,0.205846832,0.004678337,0.017153903,0.006861561,0.007917186,0.013723122,0.020584683
2015,29,Iowa,26,34,20,1,31,34,36,29,22,28,0.007838271,0.005993972,0.010189752,0.203795047,0.006574034,0.005993972,0.005660974,0.007027415,0.009263411,0.007278395
2015,30,Arizona,25,20,24,1,40,30,24,27,24,23,0.008073963,0.010092454,0.008410379,0.201849087,0.005046227,0.006728303,0.008410379,0.007475892,0.008410379,0.008776047
2015,31,Washington,27,12,24,1,22,19,24,30,25,20,0.007407407,0.016666667,0.008333333,0.2,0.009090909,0.010526316,0.008333333,0.006666667,0.008,0.01
2015,32,Michigan,35,18,24,1,28,10,24,35,36,15,0.005663996,0.011013326,0.008259994,0.198239863,0.007079995,0.019823986,0.008259994,0.005663996,0.005506663,0.013215991
2015,33,Maryland,32,40,24,1,41,40,38,42,45,11,0.006142551,0.004914041,0.008190068,0.196561632,0.004794186,0.004914041,0.005172675,0.004680039,0.004368036,0.017869239
2015,34,Maine,31,44,24,1,34,47,38,44,43,39,0.006289001,0.004430887,0.008123293,0.194959022,0.005734089,0.004148064,0.005130501,0.004430887,0.004533931,0.004998949
2015,35,Pennsylvania,34,13,24,1,33,11,38,38,41,7,0.005689012,0.014878954,0.008059433,0.193426404,0.005861406,0.017584219,0.005090169,0.005090169,0.004717717,0.027632343
2015,36,New York,38,5,24,1,27,5,38,41,35,2,0.005051545,0.038391744,0.00799828,0.19195872,0.007109582,0.038391744,0.005051545,0.00468192,0.005484535,0.09597936
2015,37,Louisiana,36,39,6,1,24,24,15,34,44,31,0.005293095,0.004885934,0.031758569,0.190551412,0.007939642,0.007939642,0.012703427,0.005604453,0.004330714,0.00614682
2015,38,Mississippi,40,35,24,1,43,27,30,31,32,38,0.004730009,0.005405725,0.007883348,0.18920036,0.004400008,0.007007421,0.006306679,0.006103237,0.005912511,0.004978957
2015,39,Rhode Island,37,42,24,1,45,44,38,46,42,26,0.005078428,0.004473853,0.007829243,0.187901825,0.004175596,0.004270496,0.004944785,0.004084822,0.004473853,0.007226993
2015,40,Connecticut,45,32,24,1,47,48,38,45,38,8,0.004147831,0.005832888,0.007777184,0.186652411,0.003971328,0.003888592,0.004911906,0.004147831,0.004911906,0.023331551
2015,41,Delaware,42,41,24,1,4,42,30,37,32,45,0.004415453,0.004523147,0.007727043,0.185449023,0.046362256,0.004415453,0.006181634,0.005012136,0.005795282,0.004121089
2015,42,California,41,1,24,1,46,2,38,43,38,1,0.00449485,0.184288833,0.007678701,0.184288833,0.004006279,0.092144417,0.004849706,0.004285787,0.004849706,0.184288833
2015,43,Hawaii,44,27,24,1,8,45,30,36,32,46,0.004162938,0.006784046,0.007632052,0.183169251,0.022896156,0.004070428,0.006105642,0.005088035,0.005724039,0.00398194
2015,44,Vermont,43,43,24,1,26,39,38,39,40,33,0.004234602,0.004234602,0.007586996,0.1820879,0.007003381,0.004668921,0.004791787,0.004668921,0.004552198,0.005517815
2015,45,West Virginia,39,38,24,1,37,32,38,40,37,29,0.004642118,0.004764279,0.007543442,0.181042597,0.004893043,0.005657581,0.004764279,0.004526065,0.004893043,0.006242848
2015,46,New Mexico,47,15,23,1,35,16,36,33,19,49,0.003830454,0.012002088,0.007827449,0.180031327,0.005143752,0.011251958,0.00500087,0.005455495,0.009475333,0.003674109
2015,47,Kentucky,48,46,24,1,48,38,38,47,50,13,0.003730255,0.00389244,0.00746051,0.179052232,0.003730255,0.004711901,0.004711901,0.003809622,0.003581045,0.013773249
2015,48,Massachusetts,46,48,24,1,49,21,38,49,45,5,0.003871817,0.003710492,0.007420983,0.178103594,0.003634767,0.008481124,0.004686937,0.003634767,0.003957858,0.035620719
2015,49,New Jersey,50,50,24,1,39,7,38,48,49,6,0.003543676,0.003543676,0.007382659,0.17718382,0.004543175,0.025311974,0.004662732,0.00369133,0.003615996,0.029530637
2015,50,Illinois,49,49,24,1,50,8,38,50,45,3,0.003597784,0.003597784,0.007345476,0.176291434,0.003525829,0.022036429,0.004639248,0.003525829,0.003917587,0.058763811
2016,1,Nebraska,4,36,2,1,11,41,1,2,17,35,0.25,0.027777778,0.5,1,0.090909091,0.024390244,1,0.5,0.058823529,0.028571429
2016,2,South Dakota,2,31,2,1,6,43,1,1,5,43,0.315464877,0.020352573,0.315464877,0.630929754,0.105154959,0.014672785,0.630929754,0.630929754,0.126185951,0.014672785
2016,3,Tennessee,3,10,15,1,12,20,1,4,8,19,0.166666667,0.05,0.033333333,0.5,0.041666667,0.025,0.5,0.125,0.0625,0.026315789
