two_realRank,1-qid,State,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,bathrooms,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire condo,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in home,property_type_Private room in loft,property_type_Private room in rental unit,property_type_Private room in townhouse,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in rental unit,accommodates_contribution,availability_30_contribution,availability_365_contribution,availability_60_contribution,availability_90_contribution,bathrooms_contribution,beds_contribution,host_has_profile_pic_contribution,host_identity_verified_contribution,host_is_superhost_contribution,number_of_reviews_contribution,number_of_reviews_l30d_contribution,number_of_reviews_ltm_contribution,property_type_Entire condo_contribution,property_type_Entire guest suite_contribution,property_type_Entire home_contribution,property_type_Entire loft_contribution,property_type_Entire rental unit_contribution,property_type_Entire serviced apartment_contribution,property_type_Entire townhouse_contribution,property_type_Private room in condo_contribution,property_type_Private room in guest suite_contribution,property_type_Private room in home_contribution,property_type_Private room in loft_contribution,property_type_Private room in rental unit_contribution,property_type_Private room in townhouse_contribution,property_type_Room in boutique hotel_contribution,property_type_Room in hotel_contribution,property_type_Shared room in rental unit_contribution,review_scores_accuracy_contribution,review_scores_checkin_contribution,review_scores_cleanliness_contribution,review_scores_communication_contribution,review_scores_location_contribution,review_scores_rating_contribution,review_scores_value_contribution,reviews_per_month_contribution,room_type_Entire home/apt_contribution,room_type_Hotel room_contribution,room_type_Private room_contribution,room_type_Shared room_contribution,model,predicted
167,Brooklyn,22028307,0,1,1,5,3,0.266666667,0.233333333,0.444444444,0.863013699,17,3,1,0.3,4.88,4.88,4.94,4.82,5,5,4.53,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.337665903,0.407561085,0.198894265,0.253315816,0.519325609,0.172356513,0.735476438,0.265661708,0.072698302,0.096649067,0.234487404,0.630538667,0.87862458,0.985722096,,0.196053464,0.887773389,0.156625258,0.107711867,0.347966275,,,0.507233742,0.517092519,0.850104365,0.137195434,0.97291196,0.749625636,,0.736479532,0.644357414,0.885607591,0.870108417,0.921154239,0.24400794,0.86482064,0.110437244,0.727366885,,0.054882663,,Manhattan_SVM,180
40,Brooklyn,45275002,0,1,1,2,1,0.966666667,0.983333333,0.988888889,0.243835616,16,0,0,0.47,4.94,5,5,5,5,5,4.81,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.008574735,0.093421007,0.60702585,0.986212843,0.363226089,0.160511414,0.96415428,0.563919597,0.121707556,0.086237423,0.288598662,0.97585459,0.991056848,0.323996056,,0.417068837,0.92998863,0.048713729,0.140338752,0.198916867,,,0.729733788,0.794706081,0.847155797,0.104834779,0.837479443,0.900727322,,0.953918283,0.104206138,0.944364384,0.869339493,0.935663706,0.246765624,0.525781074,0.20227232,0.973178291,,0.028907332,,Manhattan_SVM,44
159,Brooklyn,6.16E+17,1,1,0,7,3,0.333333333,0.3,0.366666667,0.843835616,57,41,3,3.56,4.98,4.96,4.96,5,5,4.6,4.81,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.491933218,0.421943612,0.198765396,0.234692188,0.396363083,0.12937238,0.813984568,0.593153626,0.961928865,0.909032729,0.904075902,0.387414798,0.066573541,0.426044039,,0.268519147,0.070530921,0.881382886,0.189139893,0.105125137,,,0.538426748,0.523074098,0.902928499,0.079057904,0.782400588,0.725313335,,0.951432443,0.314222452,0.899339991,0.908274682,0.081758802,0.04398605,0.447171854,0.700477868,0.501819119,,0.048151665,,Manhattan_SVM,199
112,Brooklyn,41764922,1,1,0,6,3,0.366666667,0.35,0.444444444,0.602739726,105,46,2,2.47,4.93,4.95,4.95,4.95,4.97,4.93,4.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.337525216,0.404368466,0.599805799,0.243122355,0.53752892,0.138288079,0.779716858,0.626532384,0.908888322,1,0.936980978,0.510056022,0.063757044,0.500621671,,0.192679979,0.932952635,0.07348701,0.188192725,0.102487827,,,0.413295046,0.363582288,0.857165993,0.082827704,0.682080161,0.739645984,,0.98616445,0.201418652,0.926731911,0.832569999,0.707002217,0.253214222,0.322693282,0.857498842,0.671839355,,0.048645509,,Manhattan_SVM,182
10,Brooklyn,29281407,0,1,1,7,6,0.833333333,0.85,0.9,0.468493151,19,3,0,0.4,4.72,4.67,4.61,4.78,4.78,4.89,4.33,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.508646403,0.465108292,0.60946465,0.637084928,0.82664262,0.895472829,0.049437113,0.383057004,0.065900527,0.068589072,0.218587033,0.940597691,0.893497713,0.30842371,,0.133441764,0.925304642,0.918384148,0.212338406,0.858252484,,,0.615960264,0.582476811,0.770845123,0.086514567,0.851297025,0.817317621,,0.052025434,0.584247507,0.228983093,0.075673775,0.763593898,0.987122685,0.373752463,0.246977898,0.864857216,,0.040613694,,Manhattan_SVM,37
131,Brooklyn,6.61E+17,1,1,1,2,1,0.966666667,0.983333333,0.988888889,0.490410959,5,2,0,0.35,4.8,4.8,4.4,5,4.8,5,4.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.054462938,0.046426093,0.61649469,1,0.493681567,0.166999475,0.923729008,0.670975465,0.073590169,0.95651291,0.15332328,0.962165935,0.894937146,0.698280485,,0.09945052,0.919808401,0.852608169,0.901663826,0.080153694,,,0.27423748,0.48385283,0.841725944,0.145887827,0.893339531,0.637492837,,0.768831338,0.35967954,0.263136226,0.072237176,0.951103853,0.228667213,0.664703761,0.254616666,0.321072019,,0.051000343,,Manhattan_SVM,11
191,Brooklyn,6.50E+17,1,1,1,4,4,0.166666667,0.083333333,0.055555556,0.75890411,9,7,1,0.67,5,5,5,5,5,5,4.78,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.018463036,0.743422281,0.240144577,0.240215396,0.434452597,0.30990371,0.831916758,0.559486486,0.06595361,0.935941214,0.16155135,0.640464503,0.744853291,0.529218721,,0.213462825,0.960674942,0.125324063,0.253081233,0.150941207,,,0.186500762,0.59578937,0.908241143,0.113821764,0.876174096,0.793334991,,0.955178044,0.259363812,0.938665181,0.876641105,0.964380856,0.041255723,0.511825555,0.247253336,0.43140268,,0.049137924,,Manhattan_SVM,183
60,Brooklyn,50398446,0,1,1,10,5,0.766666667,0.883333333,0.922222222,0.980821918,5,0,0,0.2,5,5,5,5,5,5,5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949212476,0.414122064,0.012722925,0.979178375,0.462535548,0.403310644,0.745634153,0.522639395,0.071531339,0.059487796,0.114052379,0.967327838,0.977575699,0.447542811,,0.896192949,0.94051006,0.919377377,0.223778196,0.201248595,,,0.565135668,0.338488452,0.879974667,0.158373494,0.830593942,0.796649954,,0.954267308,0.236032235,0.89493381,0.832125373,0.953592506,0.030553876,0.532359766,0.042442695,0.45511467,,0.000306187,,Manhattan_SVM,45
83,Brooklyn,8.81E+17,0,1,1,8,4,0.2,0.1,0.066666667,0.167123288,10,10,2,2.75,4.9,5,4.9,5,4.9,4.9,4.8,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.506856808,0.796963175,0.58360968,0.224293583,0.739772975,0.866716349,0.813949646,0.38940323,0.093308161,0.084217472,0.11699593,0.461667264,0.054790071,0.640079849,,0.08800702,0.977023615,0.149381274,0.000141992,0.199184429,,,0.609965928,0.578672003,0.893840002,0.078508716,0.826929935,0.7291665,,0.956361361,0.186818507,0.879269183,0.812274495,0.672777589,0.24072765,0.382175941,0.802637212,0.408423401,,0.018764266,,Manhattan_SVM,145
59,Brooklyn,35497497,1,1,1,10,7,0.966666667,0.916666667,0.9,0.967123288,36,18,1,0.83,5,5,5,5,5,4.89,4.97,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956098273,0.060633935,0.015706768,0.995869336,0.58271918,0.451938032,0.083144575,0.522625327,0.059935296,0.910370408,0.909078136,0.63963954,0.063122124,0.612065812,,0.709911138,0.923772488,0.873224054,0.107602961,0.166340507,,,0.612788343,0.486369143,0.907011653,0.102167761,0.779395665,0.780999415,,0.964982764,0.144489069,0.866325216,0.929973704,0.679995862,0.01882353,0.493155354,0.446917293,0.832409557,,0.046798108,,Manhattan_SVM,111
188,Brooklyn,50661588,1,1,1,5,3,0.966666667,0.916666667,0.9,0.975342466,12,3,0,0.51,5,4.92,4.92,5,5,4.67,4.5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307862646,0.047136269,0.042023793,0.985066162,0.28898319,0.388864371,0.727238798,0.414467571,0.074588738,0.916088946,0.195493788,0.944114175,0.892277262,0.505213805,,0.703679533,0.966081589,0.865592144,0.16137378,0.206149895,,,0.292616099,0.330502866,0.821024592,0.127988949,0.831481796,0.822333985,,0.760041177,0.3198604,0.899043672,0.872308951,0.095093656,0.02447762,0.735276459,0.257102131,0.573357205,,0.06443128,,Manhattan_SVM,109
167,Brooklyn,53664722,0,1,1,4,2,0,0.05,0.366666667,0.843835616,13,6,0,0.62,4.92,4.85,4.77,4.92,4.92,5,4.54,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.046680197,0.980438353,0.236460415,0.240900399,0.463200659,0.019285696,0.885559124,0.704070379,0.090985822,0.115560592,0.215691793,0.986463906,0.76864171,0.563511533,,0.467269523,0.118417061,0.832081419,0.137122706,0.301297313,,,0.204468679,0.465171839,0.931524005,0.094067489,0.631935803,0.766958084,,0.725199243,0.28052153,0.87477744,0.905156437,0.928638676,0.240266713,0.767088572,0.309540769,0.889256657,,0.049609377,,Manhattan_SVM,191
83,Brooklyn,41588916,0,1,1,4,2,1,1,1,0.246575342,6,0,0,0.14,4.17,5,5,3.5,3.5,5,4.67,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.052179436,0.039951756,0.593191188,0.982699448,0.639263482,0.190854899,0.885800235,0.6234916,0.043952271,0.099989261,0.130492378,0.957760529,0.956791046,0.352637761,,0.249728369,0.931161701,0.19791214,0.166861154,0.258805318,,,0.669911296,0.512053763,0.77512828,0.058568047,0.88379201,0.876122977,,0.935047376,0.477699506,0.791528693,0,0.908893817,0.985857731,0.246634322,0.152809486,0.840188795,,0.03731305,,Manhattan_SVM,9
146,Brooklyn,8.91E+17,0,1,1,2,6,0.8,0.9,0.933333333,0.983561644,10,10,2,2.8,4.8,4.9,4.9,5,5,4.5,4.7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076714872,0.379632336,0.053720693,0.983047894,0.817330446,0.897598337,0.048532637,0.425413725,0.030563886,0.107075968,0.15495385,0.524756288,0.037210683,0.491817049,,0.721652583,0.929331895,0.895253007,0.2650678,0.251790767,,,0.37606374,0.292874743,0.877645018,0.148532057,0.922445,0.775738876,,0.740597858,0.169709827,0.892864854,0.821092053,0.066405838,0.254177234,0.689786271,0.909390584,0.621663664,,0.027879734,,Manhattan_SVM,166
199,Brooklyn,3215791,0,1,0,2,4,0.733333333,0.866666667,0.911111111,0.978082192,17,5,0,0.72,4.53,4.53,4.29,5,4.76,4.88,4.41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.032460343,0.414942697,0.045064719,0.982399059,0.674503936,0.357464397,0.789521684,0.336907037,0.91628703,0.127782654,0.269073162,0.960571442,0.752392296,0.617543078,,0.215652801,0.943913013,0.874454801,0.111106227,0.210668271,,,0.355371543,0.51603158,0.895275349,1,0.685210279,0.831447315,,0.060241752,0.156208188,0.199452064,0.149468722,0.707386003,0.981472826,0.693068112,0.368586799,0.289674588,,0.937066216,,Manhattan_SVM,4
121,Brooklyn,48137872,0,1,1,7,3,0.666666667,0.8,0.866666667,0.967123288,24,10,1,0.9,4.67,4.63,4.42,4.88,5,4.58,4.38,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.504978562,0.40087473,0.021639281,0.656347253,0.764611065,0.112055631,0.775030137,0.511092176,0.033675769,0.080515882,0.243173036,0.633876251,0.041317572,0.550642143,,0.311980164,0.07857754,0.946398906,0.150381201,0.237520769,,,0.385715638,0.291681527,0.845895651,0.10638951,0.888365661,0.944900093,,0.044051639,0.665778023,0.190104012,0.91586315,0.048396434,0.944617609,0.431147067,0.318775121,0.773836365,,0.043155722,,Manhattan_SVM,185
11,Brooklyn,8.78E+17,0,1,1,8,2,1,1,1,0.389041096,4,4,0,1.09,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.484993096,0.044929396,0.628580225,0.975609158,0.573450683,0.147469292,0.929155659,0.429990698,0.077160998,0.157723331,0.075906766,0.984980791,0.758764015,0.697582614,,0.289967845,0.941411735,0.003161864,0.03080538,0.088961932,,,0.81805097,0.374410342,0.918238928,0.092651801,0.740209772,0.813310504,,0.974433339,0.194626348,0.81405681,0.913139737,0.934479136,0.04186985,0.249359018,0.454194759,0.724556122,,0.053404752,,Manhattan_SVM,40
82,Brooklyn,52010222,0,1,1,8,3,0,0.033333333,0.188888889,0.756164384,41,20,3,1.94,4.95,4.93,4.88,4.83,4.93,4.95,4.78,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.551283508,0.931608886,0.236441489,0.226433404,0.654862286,0.34285685,0.838950259,0.526341835,0.070372234,0.117115063,0.952879302,0.356826897,0.048069284,0.572308896,,0.363159043,0.968700797,0.878937899,0.123258699,0.123659304,,,0.721874081,0.562904434,0.015333351,0.135602831,0.813107952,0.792188003,,0.948266185,0.649004472,0.648473522,0.897753441,0.992618433,0.035729826,0.857463193,0.713400739,0.132254008,,0.965963276,,Manhattan_SVM,184
83,Brooklyn,25812700,0,1,1,9,8,0.966666667,0.983333333,0.988888889,0.997260274,87,2,0,1.36,4.79,4.83,4.82,4.86,4.9,4.54,4.72,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9331321,0.052876373,0.004121294,0.970141,0.253955665,0.254050627,0.071971486,0.312848185,0.021125793,0.09100851,0.920573416,0.959399581,0.900270506,0.495598483,,0.4062392,0.963039687,0.916337203,0.091458108,0.808083828,,,0.568990774,0.431801588,0.878487999,0.070255385,0.700471522,0.793713356,,0.728372022,0.787023478,0.771755787,0.889895903,0.075148041,0.249130183,0.540625387,0.784369921,0.70444721,,0.079527463,,Manhattan_SVM,49
131,Brooklyn,1155475,1,1,1,8,7,0,0,0,0.676712329,276,60,3,2.25,4.86,4.81,4.85,4.92,4.88,4.92,4.73,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479316175,0.934520797,0.230015751,0.016492068,0.453855888,0.349817546,0.030727439,0.336178976,0.106073962,0.881487459,0.908372276,0.326185421,0.059623728,0.561448708,,0.865487204,0.923137225,0.816598648,0.070400335,0.088063456,,,0.625874367,0.346244065,0.881305169,0.102307078,0.816009812,0.773304885,,0.710400509,0.38061082,0.595429903,0.958685364,0.684724348,0.235476838,0.36946007,0.702205373,0.380160174,,0.06206654,,Manhattan_SVM,192
167,Brooklyn,12703851,0,1,1,3,2,0,0,0.211111111,0.298630137,11,0,0,0.17,4.91,5,5,5,5,4.91,4.64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.059463243,0.964333066,0.644769772,0.012070973,0.75903872,0.187427984,0.964246187,0.381001303,0.0439564,0.085737052,0.240142103,0.962044106,0.953372352,0.595772738,,0.120055615,0.972061474,0.885275948,0.050478051,0.889516021,,,0.448546334,0.404086045,0.873247459,0.106137462,0.819873868,0.742163388,,0.923942989,0.234766843,0.918568857,0.918804308,0.697686569,0.239930503,0.598329682,0.11197209,0.963303352,,0.033385147,,Manhattan_SVM,116
197,Brooklyn,14384261,0,1,1,2,1,0.066666667,0.033333333,0.322222222,0.753424658,2,2,0,0.17,5,5,5,5,5,5,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.077649452,0.769555657,0.226693205,0.249264648,0.32816776,0.282035656,0.917351496,0.619746882,0.076305515,0.079473996,0.013354485,0.974646407,0.879527594,0.716487639,,0.484821281,0.157438966,0.848063227,0.168139021,0.179403532,,,0.293592433,0.573036444,0.863493655,0.139736444,0.850705214,0.741053411,,1,0.343750759,0.966625528,0.855484509,0.93568472,0.015670331,0.623363691,0.142766514,0.377460639,,0.036336661,,Manhattan_SVM,189
121,Brooklyn,8.43E+17,0,1,1,4,2,0.433333333,0.716666667,0.811111111,0.2,3,3,0,0.63,5,5,5,5,5,5,5,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.053534879,0.42637861,0.616388853,0.639232441,0.674214292,0.913836841,0.916090997,0.794764127,0.027368367,0.085615177,0.105540897,0.961599551,0.875436048,0.487922837,,0.254299443,0.874469251,0.162957596,0.086654195,0.180768333,,,0.308522737,0.610665058,0.839081742,0.142330067,0.712811673,0.755643152,,0.975417264,0.487034923,0.936848119,0.829938128,0.953227706,0.023383233,0.35820643,0.32481315,0.513653073,,0.05049215,,Manhattan_SVM,38
60,Brooklyn,42988339,0,1,1,3,2,0.933333333,0.966666667,0.977777778,0.994520548,2,0,0,0.05,5,5,4.5,5,5,5,4.5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.042603069,0.047383037,0.983023548,0.894373374,0.36385274,0.99782386,0.425868986,0.066521376,0.076428815,0.083896761,0.963789895,0.980970414,0.422975298,,0.326974143,0.910715475,0.106523241,0.139954141,0.191576197,,,0.74653965,0.350666409,0.878086764,0.128594167,0.768783155,0.792583294,,0.941241509,0.113538882,0.213042368,0.88527687,0.980013018,0.029580093,0.576915557,0.157785163,0.791482778,,0.054785013,,Manhattan_SVM,147
83,Brooklyn,8.77E+17,0,1,1,2,4,0.133333333,0.166666667,0.211111111,0.605479452,4,4,2,1.52,4.5,4.5,4.5,4.5,4.5,4.75,4.5,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061177977,0.773845796,0.619933657,0.244747528,0.596416889,0.916575192,0.746044418,0.440923146,0.028449957,0.158794728,0.123503413,0.533711572,0.758518693,0.514929709,,0.73059245,0.990870007,0.841420062,0.235222916,0.181647039,,,0.739720451,0.306879009,0.86566305,0.193841682,0.699499503,0.766523333,,0.064011805,0.772842023,0.217584276,0.117102617,0.038240841,0.964988551,0.624492526,0.890491068,0.726917455,,0.045963429,,Manhattan_SVM,171
104,Brooklyn,1934804,0,1,1,10,5,0,0,0.088888889,0.775342466,73,14,0,1.04,4.51,4.64,4.59,4.93,4.7,4.88,4.55,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995612734,0.951838324,0.216737044,0.02651586,0.389742293,0.876427393,0.624233318,0.72154081,0.124682062,0.033005674,0.903721306,0.94701745,0.042875388,0.682689389,,0.864801658,0.934936168,0.831828423,0.10994923,0.176060248,,,0.557828403,0.531755316,0.929339017,0.14923025,0.807336545,0.726256787,,0.037338356,0.329037126,0.230771109,0.091555623,0.693601219,0.977313568,0.382414323,0.308588588,0.678090727,,0.057892986,,Manhattan_SVM,121
121,Brooklyn,53260928,1,1,1,8,4,0.566666667,0.416666667,0.5,0.876712329,65,40,5,3.01,4.94,4.92,4.91,4.98,4.98,4.92,4.91,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.465366703,0.406514165,0.224370739,0.624460223,0.501929646,0.475455911,0.82789063,0.805229999,0.059622459,0.945822086,0.927558553,0.16578553,0.025671745,0.480545831,,0.373068994,0.951382733,0.903298672,0.208770479,0.928901027,,,0.585363518,0.235962726,0.896279614,0.12188319,0.652626762,0.792643974,,0.732269057,0.410466339,0.932630849,0.894479741,0.69079065,0.230454704,0.423605364,0.757032135,0.69827878,,0.055013336,,Manhattan_SVM,197
12,Brooklyn,41529631,0,1,0,6,4,0,0.05,0.366666667,0.090410959,8,4,1,0.29,4.63,4.88,4.75,5,4.88,4.88,4.5,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318001888,0.948077159,0.965149957,0.248239196,0.592853341,0.908454126,0.7632286,0.497163254,0.887568486,0.065672858,0.144927853,0.660579257,0.762401813,0.666280389,,0.804749458,0.954190279,0.845708993,0.244035459,0.337881052,,,0.760371783,0.388364087,0.824904273,0.122061906,0.898059507,0.667795007,,0.730652543,0.141167621,0.790648938,0.867530079,0.699689666,0.996299778,0.767651789,0.201689021,0.898248139,,0.07487739,,Manhattan_SVM,22
139,Brooklyn,54217724,1,1,1,5,3,0,0.05,0.366666667,0.843835616,4,4,0,0.36,5,5,5,5,5,5,5,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318150015,0.944943457,0.228050623,0.258436457,0.462661038,0.407245928,0.786631594,0.519997855,0.064297806,0.875832376,0.110074951,0.980667971,0.753776803,0.282086689,,0.612931508,0.945455675,0.897454353,0.146145142,0.307996789,,,0.272736993,0.535462242,0.840932461,0.083407529,0.475335274,0.746156144,,0.980251343,0.264677557,0.916999597,0.873031226,0.927403419,0.021032018,0.340995502,0.089494723,0.643917198,,0.042500762,,Manhattan_SVM,144
167,Brooklyn,15654668,0,1,1,3,2,0.766666667,0.883333333,0.922222222,0.473972603,3,0,0,0.04,5,5,5,5,5,5,4.67,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014011602,0.423179655,0.618592891,0.987767687,0.611302904,0.358704946,0.929184792,0.506625023,0.070533919,0.161293333,0.071368674,0.983954962,0.947238493,0.299312686,,0.404527366,0.952551493,0.840115156,0.212496716,0.276640707,,,0.606603997,0.391905687,0.864441112,0.131287342,0.833786915,0.74126588,,0.959766153,0.354914113,0.922876924,0.827772646,0.967670448,0.0381601,0.241242271,0.25901644,0.651166675,,0.047966239,,Manhattan_SVM,55
138,Brooklyn,6.51E+17,0,1,1,7,4,0.933333333,0.966666667,0.977777778,0.24109589,2,2,0,0.24,5,5,5,5,5,5,5,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.473504639,0.019566014,0.632064148,0.97259771,0.958084298,0.47647079,0.853649862,0.657599738,0.056293997,0.042767343,0.104823963,0.963861007,0.905426855,0.574777714,,0.271676686,0.923289327,0.926471192,0.184673935,0.762902125,,,0.596224241,0.580521961,0.852182251,0.153499039,0.600548302,0.70893433,,0.955240102,0.30556751,0.868640087,0.896620893,0.965765322,0.048344282,0.470063272,0.220262599,0.788250365,,0.06642476,,Manhattan_SVM,16
72,Brooklyn,6.22E+17,1,1,1,12,9,0.4,0.283333333,0.433333333,0.6,32,26,1,2.32,4.94,4.88,4.88,4.97,4.78,4.75,4.88,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.953277062,0.404148288,0.601511358,0.237657025,0.743207271,0.420418677,0.097074683,0.427873599,0.103437519,0.961533065,0.912320996,0.677312404,0.046432352,0.618257853,,0.281218959,0.904168362,0.834962351,0.126969673,0.779930361,,,0.4598297,0.613142654,0.926115503,0.157005582,0.655430579,0.753094706,,0.712751598,0.52925544,0.693141182,0.16067137,0.038555427,0.260789316,0.513175171,0.832438148,0.726995366,,0.058488613,,Manhattan_SVM,161
49,Brooklyn,43785452,1,1,1,4,2,0.866666667,0.683333333,0.788888889,0.687671233,39,15,3,1.16,4.97,4.92,4.9,4.95,5,5,4.79,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052119831,0.050159137,0.225156651,0.649142719,0.629983589,0.332695939,0.934449177,0.471644217,0.084100219,0.844816319,0.956753259,0.381479932,0.016380738,0.195502491,,0.139049026,0.942095578,0.92661103,0.239039791,0.228641772,,,0.376350329,0.469372112,0.881054465,0.106847255,0.796288713,0.860903765,,0.728703346,0.172285396,0.960453433,0.921395342,0.981064527,0.0283351,0.639322024,0.348416846,0.789857111,,0.067878661,,Manhattan_SVM,172
196,Brooklyn,7.25E+17,1,1,1,5,3,0.333333333,0.35,0.4,0.852054795,12,12,2,1.11,5,5,4.92,5,5,5,4.92,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327742274,0.432198053,0.213806069,0.223398222,0.282017659,0.314907185,0.757378397,0.346090378,0.055383674,0.912415304,0.268360272,0.553677601,0.053318856,0.544837062,,0.623643379,0.975878407,0.887681229,0.142819534,0.136852116,,,0.598549413,0.293503922,0.859827314,0.087938022,0.753514959,0.822676428,,0.959388153,0.323742917,0.873255238,0.855163707,0.931391992,0.015464227,0.146702004,0.42070461,0.698015492,,0.068099497,,Manhattan_SVM,170
12,Brooklyn,51702923,0,1,1,6,3,0,0.2,0.2,0.57260274,5,1,0,0.2,5,5,5,5,5,5,4.8,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.341338947,0.924934243,0.595376798,0.237132488,0.502323838,0.946078464,0.715455827,0.531645846,0.073180856,0.094086826,0.148280822,0.954687251,0.876138035,0.660876814,,0.112623583,0.970340327,0.87562196,0.046552118,0.920960791,,,0.267283551,0.333556005,0.860401903,0.155765342,0.744729263,0.767191431,,0.959772431,0.311079939,0.973210532,0.871891912,0.946028525,0.020887661,0.340250207,0.187291505,0.560222157,,0.028002083,,Manhattan_SVM,71
74,Brooklyn,9.00E+17,0,0,1,6,3,0.466666667,0.383333333,0.555555556,0.890410959,4,4,1,1.64,5,5,5,4.5,4.75,5,4.5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317597579,0.404365567,0.038134938,0.63351097,0.369413124,0.307810571,0.719339716,0.413768215,0.010376565,0.106530894,0.160492106,0.613738333,0.758297576,0.194480147,,0.42692257,0.982845604,0.867243031,0.102578992,0.313210038,,,0.515026443,0.512001174,0.908005038,0.101873023,0.885061558,0.783813706,,0.918205981,0.699121835,0.918661996,0.161108498,0.933540525,0.047764187,1,0.77869189,0.540155721,,0.026568939,,Manhattan_SVM,169
167,Brooklyn,41459574,1,1,0,14,6,0.133333333,0.166666667,0.333333333,0.775342466,5,1,0,0.2,4.8,4.8,4.8,5,5,5,4.8,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973690198,0.736142336,0.220912301,0.242445035,0.410704842,0.433500176,0.105663977,0.574442651,0.894580083,0.946218049,0.098806823,0.983521304,0.909384196,0.816591163,,0.637174437,0.879018745,0.853045541,0.095557906,0.237996834,,,0.363379168,0.562536053,0.868378323,0.213295149,0.883436542,0.811236251,,0.75025735,0.274222405,0.783722474,0.917808216,0.98632679,0.256381913,0.448833943,0.224792848,0.583186951,,0.035714234,,Manhattan_SVM,14
